,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
630,10,31,"[0.4787331146833602, 0.5212668853166398]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
631,11,31,"[0.4787331146833602, 0.5212668853166398]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
632,12,31,"[0.4787331146833602, 0.5212668853166398]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
633,13,31,"[0.4787331146833602, 0.5212668853166398]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
634,14,31,"[0.4787331146833602, 0.5212668853166398]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
635,15,31,"[0.4787331146833602, 0.5212668853166398]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
636,16,31,"[0.4787331146833602, 0.5212668853166398]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
637,17,31,"[0.4787331146833602, 0.5212668853166398]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
638,18,31,"[0.4787331146833602, 0.5212668853166398]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
639,19,31,"[0.4787331146833602, 0.5212668853166398]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
640,0,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
641,1,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
642,2,32,"[0.4941551037508682, 0.5058448962491319]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
643,3,32,"[0.4941551037508682, 0.5058448962491319]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
644,4,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
645,5,32,"[0.4941551037508682, 0.5058448962491319]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
