,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
1005,5,50,"[0.7703644717280282, 0.22963552827197173]",8,0.8534281970335127,0.471222002301996,6.8274255762681015,3.769776018415968
1006,6,50,"[0.7703644717280282, 0.22963552827197173]",34,0.9497023803719978,0.559359496723709,32.289880932647925,19.018222888606108
1007,7,50,"[0.7703644717280282, 0.22963552827197173]",9,0.8808646161874689,0.49684878686228395,7.92778154568722,4.471639081760555
1008,8,50,"[0.7703644717280282, 0.22963552827197173]",9,0.42303331063138744,0.706234184495054,3.807299795682487,6.3561076604554865
1009,9,50,"[0.7703644717280282, 0.22963552827197173]",12,0.9091852336927874,0.5229701498583031,10.910222804313449,6.275641798299637
1010,10,50,"[0.7703644717280282, 0.22963552827197173]",13,0.880376743349345,0.49399612282260996,11.444897663541486,6.4219495966939295
1011,11,50,"[0.7703644717280282, 0.22963552827197173]",11,0.7736801452730938,0.5177806028904602,8.510481598004032,5.695586631795062
1012,12,50,"[0.7703644717280282, 0.22963552827197173]",11,0.8632533879652389,0.47784710249689955,9.495787267617628,5.256318127465895
1013,13,50,"[0.7703644717280282, 0.22963552827197173]",21,0.9122540378216794,0.5232970181599883,19.157334794255267,10.989237381359754
1014,14,50,"[0.7703644717280282, 0.22963552827197173]",12,0.6228290253055005,0.6524250852057,7.473948303666006,7.8291010224684
1015,15,50,"[0.7703644717280282, 0.22963552827197173]",12,0.8706841056898265,0.4846103614985147,10.448209268277918,5.815324337982177
1016,16,50,"[0.7703644717280282, 0.22963552827197173]",9,0.8789136456679041,0.49508511843194886,7.910222811011137,4.4557660658875395
1017,17,50,"[0.7703644717280282, 0.22963552827197173]",17,0.9114147014085795,0.5232982164409653,15.494049923945852,8.89606967949641
1018,18,50,"[0.7703644717280282, 0.22963552827197173]",3,0.616006120531026,0.2536554661237494,1.848018361593078,0.7609663983712482
1019,19,50,"[0.7703644717280282, 0.22963552827197173]",6,0.7816148601775735,0.4022812213610987,4.689689161065441,2.413687328166592
1020,0,51,"[0.7857302445204626, 0.21426975547953747]",10,0.744460588422803,0.5737169530210634,7.4446058842280305,5.737169530210634
1021,1,51,"[0.7857302445204626, 0.21426975547953747]",9,0.7103963542601999,0.5647713318390761,6.393567188341799,5.082941986551686
1022,2,51,"[0.7857302445204626, 0.21426975547953747]",11,0.8874763945555053,0.5023781270279242,9.762240340110559,5.526159397307166
1023,3,51,"[0.7857302445204626, 0.21426975547953747]",4,0.696272329645868,0.32419216713125276,2.785089318583472,1.296768668525011
1024,4,51,"[0.7857302445204626, 0.21426975547953747]",35,0.9541043352678051,0.5634310355040963,33.39365173437318,19.720086242643372
1025,5,51,"[0.7857302445204626, 0.21426975547953747]",17,0.44804844736507626,0.7477773718182927,7.616823605206297,12.712215320910977
1026,6,51,"[0.7857302445204626, 0.21426975547953747]",2,0.4607093866353125,0.13641495599390432,0.921418773270625,0.27282991198780865
1027,7,51,"[0.7857302445204626, 0.21426975547953747]",10,0.8020797203143412,0.48852001583651106,8.020797203143411,4.885200158365111
1028,8,51,"[0.7857302445204626, 0.21426975547953747]",9,0.8638551983101885,0.48097577098926814,7.774696784791697,4.328781938903413
1029,9,51,"[0.7857302445204626, 0.21426975547953747]",18,0.8456302479250078,0.536458284088273,15.22134446265014,9.656249113588913
1030,10,51,"[0.7857302445204626, 0.21426975547953747]",11,0.9009325154183293,0.515365140014937,9.910257669601622,5.669016540164308
1031,11,51,"[0.7857302445204626, 0.21426975547953747]",17,0.8375855648615714,0.5332645218037033,14.238954602646714,9.065496870662956
1032,12,51,"[0.7857302445204626, 0.21426975547953747]",20,0.8502859601308277,0.5687424073702656,17.005719202616554,11.374848147405313
1033,13,51,"[0.7857302445204626, 0.21426975547953747]",9,0.8401168140903651,0.45628441296457667,7.561051326813286,4.10655971668119
1034,14,51,"[0.7857302445204626, 0.21426975547953747]",11,0.9025255944790189,0.5168081414579385,9.927781539269208,5.684889556037324
1035,15,51,"[0.7857302445204626, 0.21426975547953747]",13,0.8769653209415798,0.4903331191596063,11.400549172240536,6.374330549074882
1036,16,51,"[0.7857302445204626, 0.21426975547953747]",18,0.8728705894182732,0.5637951447584669,15.711670609528918,10.148312605652405
1037,17,51,"[0.7857302445204626, 0.21426975547953747]",5,0.74746541336814,0.37096168137428726,3.7373270668406997,1.8548084068714363
1038,18,51,"[0.7857302445204626, 0.21426975547953747]",18,0.8580336393112181,0.588342725465479,15.444605507601926,10.590169058378622
1039,19,51,"[0.7857302445204626, 0.21426975547953747]",15,0.8262375744595422,0.581511615630834,12.393563616893132,8.72267423446251
1040,0,52,"[0.8010604556989428, 0.19893954430105715]",9,0.7160675964007363,0.5700623371300815,6.444608367606627,5.130561034170733
1041,1,52,"[0.8010604556989428, 0.19893954430105715]",13,0.9161736668838711,0.5294051582316454,11.910257669490324,6.88226705701139
1042,2,52,"[0.8010604556989428, 0.19893954430105715]",10,0.7378647324016436,0.5673677466718571,7.378647324016436,5.673677466718571
1043,3,52,"[0.8010604556989428, 0.19893954430105715]",11,0.860528475014289,0.47496109961089666,9.465813225157179,5.224572095719863
1044,4,52,"[0.8010604556989428, 0.19893954430105715]",11,0.763051243528556,0.57237941217672,8.393563678814116,6.296173533943919
1045,5,52,"[0.8010604556989428, 0.19893954430105715]",5,0.7654895283473213,0.39000930042190635,3.8274476417366063,1.9500465021095317
1046,6,52,"[0.8010604556989428, 0.19893954430105715]",10,0.8020797203143412,0.48852001583651106,8.020797203143411,4.885200158365111
1047,7,52,"[0.8010604556989428, 0.19893954430105715]",10,0.8876780697694514,0.503064525466016,8.876780697694514,5.03064525466016
1048,8,52,"[0.8010604556989428, 0.19893954430105715]",11,0.8874763945555053,0.5023781270279242,9.762240340110559,5.526159397307166
1049,9,52,"[0.8010604556989428, 0.19893954430105715]",17,0.44804844736507626,0.7477773718182927,7.616823605206297,12.712215320910977
1050,10,52,"[0.8010604556989428, 0.19893954430105715]",5,0.7855606514633781,0.4090569194695254,3.9278032573168904,2.045284597347627
1051,11,52,"[0.8010604556989428, 0.19893954430105715]",6,0.8212973998601133,0.4419637610436384,4.92778439916068,2.65178256626183
1052,12,52,"[0.8010604556989428, 0.19893954430105715]",23,0.9245659416522993,0.535373870003009,21.265016658002885,12.313599010069206
1053,13,52,"[0.8010604556989428, 0.19893954430105715]",12,0.8928851076991512,0.5070971339852873,10.714621292389815,6.0851656078234475
1054,14,52,"[0.8010604556989428, 0.19893954430105715]",10,0.8910257670348445,0.5062391286406192,8.910257670348445,5.062391286406192
1055,15,52,"[0.8010604556989428, 0.19893954430105715]",11,0.8592355511889757,0.47351809816789525,9.451591063078732,5.2086990798468475
1056,16,52,"[0.8010604556989428, 0.19893954430105715]",6,0.6591818263669785,0.5180029676435174,3.9550909582018714,3.1080178058611043
1057,17,52,"[0.8010604556989428, 0.19893954430105715]",11,0.9025255944790189,0.5168081414579385,9.927781539269208,5.684889556037324
1058,18,52,"[0.8010604556989428, 0.19893954430105715]",13,0.9175216568583008,0.5306261594526466,11.92778153915791,6.898140072884406
1059,19,52,"[0.8010604556989428, 0.19893954430105715]",19,0.9373610412255657,0.5487779218186877,17.80985978328575,10.426780514555066
1060,0,53,"[0.8163727169264136, 0.18362728307358647]",15,0.9273505112992262,0.5397011716397804,13.910257669488393,8.095517574596705
1061,1,53,"[0.8163727169264136, 0.18362728307358647]",19,0.9179616157349302,0.5295632183934579,17.441270698963674,10.0617011494757
1062,2,53,"[0.8163727169264136, 0.18362728307358647]",11,0.9009325154183293,0.515365140014937,9.910257669601622,5.669016540164308
1063,3,53,"[0.8163727169264136, 0.18362728307358647]",12,0.7513361737968115,0.5434871767581692,9.016034085561738,6.52184612109803
1064,4,53,"[0.8163727169264136, 0.18362728307358647]",19,0.9426451404993873,0.5537904531470086,17.91025766948836,10.522018609793163
1065,5,53,"[0.8163727169264136, 0.18362728307358647]",7,0.7376653142105736,0.45831439796050394,5.163657199474015,3.2082007857235277
1066,6,53,"[0.8163727169264136, 0.18362728307358647]",4,0.7073317414553993,0.3360969290360146,2.8293269658215974,1.3443877161440585
1067,7,53,"[0.8163727169264136, 0.18362728307358647]",17,0.8921103986618343,0.5036903733037104,15.165876777251183,8.562736346163076
1068,8,53,"[0.8163727169264136, 0.18362728307358647]",17,0.9299917519579853,0.5419723527621605,15.80985978328575,9.213529996956728
1069,9,53,"[0.8163727169264136, 0.18362728307358647]",14,0.9128403005721001,0.5258505849153515,12.779764208009402,7.361908188814922
1070,10,53,"[0.8163727169264136, 0.18362728307358647]",18,0.9312355743520985,0.542918678229825,16.762240338337772,9.772536208136849
1071,11,53,"[0.8163727169264136, 0.18362728307358647]",8,0.8659726985941005,0.48312676420675793,6.927781588752804,3.8650141136540634
1072,12,53,"[0.8163727169264136, 0.18362728307358647]",7,0.812329268997768,0.43147083202949904,5.686304882984376,3.0202958242064932
1073,13,53,"[0.8163727169264136, 0.18362728307358647]",13,0.9058756643035625,0.5196371484636356,11.776383635946312,6.755282930027263
1074,14,53,"[0.8163727169264136, 0.18362728307358647]",9,0.8385365738594266,0.45452074453424157,7.546829164734839,4.090686700808174
1075,15,53,"[0.8163727169264136, 0.18362728307358647]",9,0.7355452634117307,0.510383302605261,6.619907370705576,4.593449723447349
