,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
760,0,38,"[0.5838366295287768, 0.4161633704712232]",80,0.05340054970845563,0.9967921730333368,4.272043976676451,79.74337384266694
761,1,38,"[0.5838366295287768, 0.4161633704712232]",80,0.04787303332324083,0.9991623421154623,3.8298426658592666,79.93298736923698
762,2,38,"[0.5838366295287768, 0.4161633704712232]",80,0.02803001301599161,0.9793210722741919,2.242401041279329,78.34568578193534
763,3,38,"[0.5838366295287768, 0.4161633704712232]",80,0.05400939746493807,0.9973874111285748,4.3207517971950455,79.79099289028598
764,4,38,"[0.5838366295287768, 0.4161633704712232]",80,0.0014444618946694398,0.9527337706868891,0.1155569515735552,76.21870165495113
765,5,38,"[0.5838366295287768, 0.4161633704712232]",80,0.024458544134298873,0.9757496437027633,1.9566835307439099,78.05997149622107
766,6,38,"[0.5838366295287768, 0.4161633704712232]",80,0.03064898078996565,0.9819004373535568,2.451918463197252,78.55203498828455
767,7,38,"[0.5838366295287768, 0.4161633704712232]",80,0.03715696199551784,0.9884480564011767,2.9725569596414267,79.07584451209414
768,8,38,"[0.5838366295287768, 0.4161633704712232]",80,0.019299717444766683,0.9705909135440326,1.5439773955813347,77.6472730835226
769,9,38,"[0.5838366295287768, 0.4161633704712232]",80,0.005424383929844005,0.9567020246551428,0.4339507143875204,76.53616197241142
770,10,38,"[0.5838366295287768, 0.4161633704712232]",80,0.04808478505159135,0.999360754813875,3.846782804127308,79.94886038511
771,11,38,"[0.5838366295287768, 0.4161633704712232]",80,0.001640991326775355,0.9529321833853018,0.1312793061420284,76.23457467082414
772,12,38,"[0.5838366295287768, 0.4161633704712232]",80,0.04852177837959851,0.9997575802107004,3.8817422703678806,79.98060641685603
773,13,38,"[0.5838366295287768, 0.4161633704712232]",80,0.0012995561573762922,0.9525353579884763,0.10396449259010337,76.2028286390781
774,14,38,"[0.5838366295287768, 0.4161633704712232]",80,0.04114034051234582,0.9924163103694307,3.291227240987666,79.39330482955445
