,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
80,0,4,"[0.13759715869858966, 0.8624028413014104]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
81,1,4,"[0.13759715869858966, 0.8624028413014104]",80,0.04555866724113196,0.9535564780799103,3.6446933792905565,76.28451824639282,0,0.9,1000,False,True,"[128, 128]",False
82,2,4,"[0.13759715869858966, 0.8624028413014104]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
83,3,4,"[0.13759715869858966, 0.8624028413014104]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
84,4,4,"[0.13759715869858966, 0.8624028413014104]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
85,5,4,"[0.13759715869858966, 0.8624028413014104]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
86,6,4,"[0.13759715869858966, 0.8624028413014104]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
87,7,4,"[0.13759715869858966, 0.8624028413014104]",80,0.06597352061918296,0.9664455591075785,5.2778816495346375,77.31564472860627,0,0.9,1000,False,True,"[128, 128]",False
88,8,4,"[0.13759715869858966, 0.8624028413014104]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
89,9,4,"[0.13759715869858966, 0.8624028413014104]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
90,10,4,"[0.13759715869858966, 0.8624028413014104]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
