,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes
163,3,8,"[0.2756014099635456, 0.7243985900364543]",80,0.21290115662931877,0.9545405031128492,17.0320925303455,76.36324024902794,1,0.9,1000,False,True,"[128, 128, 128]"
164,4,8,"[0.2756014099635456, 0.7243985900364543]",80,0.3360624292488116,0.9132215156903929,26.884994339904928,73.05772125523143,1,0.9,1000,False,True,"[128, 128, 128]"
165,5,8,"[0.2756014099635456, 0.7243985900364543]",80,0.3329429520017454,0.8819758770719488,26.63543616013963,70.55807016575591,1,0.9,1000,False,True,"[128, 128, 128]"
166,6,8,"[0.2756014099635456, 0.7243985900364543]",80,0.2515375530965045,0.9248195943501898,20.12300424772036,73.98556754801518,1,0.9,1000,False,True,"[128, 128, 128]"
167,7,8,"[0.2756014099635456, 0.7243985900364543]",80,0.4261383314589005,0.8833221272879721,34.09106651671204,70.66577018303776,1,0.9,1000,False,True,"[128, 128, 128]"
168,8,8,"[0.2756014099635456, 0.7243985900364543]",80,0.09663018242865282,0.9971273772893972,7.730414594292226,79.77019018315177,1,0.9,1000,False,True,"[128, 128, 128]"
169,9,8,"[0.2756014099635456, 0.7243985900364543]",80,0.1159054116554186,0.9786182369731915,9.272432932433487,78.28945895785532,1,0.9,1000,False,True,"[128, 128, 128]"
170,10,8,"[0.2756014099635456, 0.7243985900364543]",80,0.14290715208961688,0.9828157830864985,11.43257216716935,78.62526264691988,1,0.9,1000,False,True,"[128, 128, 128]"
171,11,8,"[0.2756014099635456, 0.7243985900364543]",80,0.21633707588089318,0.9551744459034719,17.306966070471454,76.41395567227775,1,0.9,1000,False,True,"[128, 128, 128]"
172,12,8,"[0.2756014099635456, 0.7243985900364543]",41,0.33689881162396834,0.8440709214576183,13.812851276582702,34.60690777976235,1,0.9,1000,False,True,"[128, 128, 128]"
173,13,8,"[0.2756014099635456, 0.7243985900364543]",80,0.3665321324776951,0.9022746707226984,29.32257059821561,72.18197365781587,1,0.9,1000,False,True,"[128, 128, 128]"
174,14,8,"[0.2756014099635456, 0.7243985900364543]",80,0.2148237760035331,0.9564344425067886,17.18590208028265,76.51475540054308,1,0.9,1000,False,True,"[128, 128, 128]"
175,15,8,"[0.2756014099635456, 0.7243985900364543]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,1,0.9,1000,False,True,"[128, 128, 128]"
176,16,8,"[0.2756014099635456, 0.7243985900364543]",80,0.23860982710757533,0.948250049509894,19.088786168606028,75.86000396079152,1,0.9,1000,False,True,"[128, 128, 128]"
177,17,8,"[0.2756014099635456, 0.7243985900364543]",80,0.15646202077310528,0.9634458251134654,12.516961661848422,77.07566600907724,1,0.9,1000,False,True,"[128, 128, 128]"
178,18,8,"[0.2756014099635456, 0.7243985900364543]",80,0.23638603780091944,0.9449885537813888,18.910883024073556,75.5990843025111,1,0.9,1000,False,True,"[128, 128, 128]"
179,19,8,"[0.2756014099635456, 0.7243985900364543]",80,0.23680846287937576,0.9481422817689756,18.94467703035006,75.85138254151805,1,0.9,1000,False,True,"[128, 128, 128]"
180,0,9,"[0.31002057585280374, 0.6899794241471964]",80,0.11447152465173718,0.9922340143117949,9.157721972138974,79.3787211449436,1,0.9,1000,False,True,"[128, 128, 128]"
181,1,9,"[0.31002057585280374, 0.6899794241471964]",57,0.47628609364894664,0.8205861231498414,27.14830733798996,46.773409019540956,1,0.9,1000,False,True,"[128, 128, 128]"
182,2,9,"[0.31002057585280374, 0.6899794241471964]",74,0.4348013687250632,0.8431410868017818,32.175301285654676,62.392440423331855,1,0.9,1000,False,True,"[128, 128, 128]"
183,3,9,"[0.31002057585280374, 0.6899794241471964]",79,0.5148003811251,0.8151590200296864,40.6692301088829,64.39756258234523,1,0.9,1000,False,True,"[128, 128, 128]"
184,4,9,"[0.31002057585280374, 0.6899794241471964]",80,0.27236923620604764,0.9355804076952194,21.789538896483812,74.84643261561756,1,0.9,1000,False,True,"[128, 128, 128]"
185,5,9,"[0.31002057585280374, 0.6899794241471964]",20,0.46645450663252674,0.7553277338603428,9.329090132650535,15.106554677206855,1,0.9,1000,False,True,"[128, 128, 128]"
