,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation
0,0,0,"[0.0, 1.0]",80,0.1507549799329099,0.9831212160176964,12.060398394632792,78.64969728141571,1,0.9,1000,False,True
1,1,0,"[0.0, 1.0]",80,0.16672720215529535,0.9990934382399186,13.338176172423628,79.92747505919348,1,0.9,1000,False,True
2,2,0,"[0.0, 1.0]",80,0.16537152162473123,0.9977045493510296,13.229721729978499,79.81636394808237,1,0.9,1000,False,True
3,3,0,"[0.0, 1.0]",80,0.16532640415783612,0.9977045493510296,13.22611233262689,79.81636394808237,1,0.9,1000,False,True
4,4,0,"[0.0, 1.0]",80,0.17121655611515454,0.9966723180708363,13.697324489212363,79.73378544566691,1,0.9,1000,False,True
5,5,0,"[0.0, 1.0]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
6,6,0,"[0.0, 1.0]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
7,7,0,"[0.0, 1.0]",80,0.15495652480100153,0.987287882684363,12.396521984080122,78.98303061474904,1,0.9,1000,False,True
8,8,0,"[0.0, 1.0]",80,0.136206556082149,0.9685378826843625,10.89652448657192,77.483030614749,1,0.9,1000,False,True
9,9,0,"[0.0, 1.0]",80,0.17121655611515454,0.9966723180708363,13.697324489212363,79.73378544566691,1,0.9,1000,False,True
10,10,0,"[0.0, 1.0]",80,0.17054517167869593,0.9959778736263919,13.643613734295675,79.67822989011135,1,0.9,1000,False,True
11,11,0,"[0.0, 1.0]",80,0.16324150389528966,0.9956212160176964,13.059320311623173,79.64969728141571,1,0.9,1000,False,True
12,12,0,"[0.0, 1.0]",80,0.16605563801055587,0.998398993795474,13.28445104084447,79.87191950363793,1,0.9,1000,False,True
13,13,0,"[0.0, 1.0]",80,0.17266488941548247,0.9980612069597253,13.813191153238597,79.84489655677802,1,0.9,1000,False,True
14,14,0,"[0.0, 1.0]",80,0.17266488941548247,0.9980612069597253,13.813191153238597,79.84489655677802,1,0.9,1000,False,True
15,15,0,"[0.0, 1.0]",80,0.14452786023153916,0.9768712160176962,11.562228818523133,78.1496972814157,1,0.9,1000,False,True
16,16,0,"[0.0, 1.0]",80,0.1691213143282324,0.994588984737503,13.529705146258593,79.56711877900024,1,0.9,1000,False,True
17,17,0,"[0.0, 1.0]",80,0.13407284313762952,0.9525845312350867,10.725827451010362,76.20676249880694,1,0.9,1000,False,True
18,18,0,"[0.0, 1.0]",80,0.1698610553324817,0.9952834291819475,13.588884426598536,79.6226743345558,1,0.9,1000,False,True
19,19,0,"[0.0, 1.0]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
20,0,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1639707215329445,0.9963156604621407,13.11765772263556,79.70525283697125,1,0.9,1000,False,True
21,1,1,"[0.03420012892778889, 0.9657998710722111]",80,0.161192861718179,0.993537882684363,12.895428937454321,79.48303061474904,1,0.9,1000,False,True
22,2,1,"[0.03420012892778889, 0.9657998710722111]",80,0.17121655611515454,0.9966723180708363,13.697324489212363,79.73378544566691,1,0.9,1000,False,True
23,3,1,"[0.03420012892778889, 0.9657998710722111]",80,0.17121655611515454,0.9966723180708363,13.697324489212363,79.73378544566691,1,0.9,1000,False,True
24,4,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1257898894154823,0.9581212160176953,10.063191153238584,76.64969728141563,1,0.9,1000,False,True
25,5,1,"[0.03420012892778889, 0.9657998710722111]",80,0.16672720215529535,0.9990934382399186,13.338176172423628,79.92747505919348,1,0.9,1000,False,True
26,6,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
27,7,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
28,8,1,"[0.03420012892778889, 0.9657998710722111]",80,0.15977084853085838,0.992148993795474,12.781667882468671,79.37191950363793,1,0.9,1000,False,True
29,9,1,"[0.03420012892778889, 0.9657998710722111]",80,0.16672720215529535,0.9990934382399186,13.338176172423628,79.92747505919348,1,0.9,1000,False,True
30,10,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
31,11,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1691213143282324,0.994588984737503,13.529705146258593,79.56711877900024,1,0.9,1000,False,True
32,12,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
33,13,1,"[0.03420012892778889, 0.9657998710722111]",80,0.17500997047867414,0.9935567534573098,14.000797638293932,79.48454027658478,1,0.9,1000,False,True
34,14,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
35,15,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1691213143282324,0.994588984737503,13.529705146258593,79.56711877900024,1,0.9,1000,False,True
36,16,1,"[0.03420012892778889, 0.9657998710722111]",80,0.05634544497103764,0.8886767715732503,4.507635597683011,71.09414172586003,1,0.9,1000,False,True
37,17,1,"[0.03420012892778889, 0.9657998710722111]",80,0.16672720215529535,0.9990934382399186,13.338176172423628,79.92747505919348,1,0.9,1000,False,True
38,18,1,"[0.03420012892778889, 0.9657998710722111]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
39,19,1,"[0.03420012892778889, 0.9657998710722111]",80,0.16120631860892268,0.993537882684363,12.896505488713814,79.48303061474904,1,0.9,1000,False,True
40,0,2,"[0.06865303940647467, 0.9313469605935254]",80,0.13412322274881566,0.9664545493510289,10.729857819905252,77.31636394808231,1,0.9,1000,False,True
41,1,2,"[0.06865303940647467, 0.9313469605935254]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,1,0.9,1000,False,True
