,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation
214,14,10,"[0.34486811028914605, 0.655131889710854]",80,0.4447891922944689,0.8614967044598852,35.58313538355751,68.91973635679082,0,0.9,1000,False,True
215,15,10,"[0.34486811028914605, 0.655131889710854]",80,0.18305723093072832,0.99460785551045,14.644578474458266,79.568628440836,0,0.9,1000,False,True
216,16,10,"[0.34486811028914605, 0.655131889710854]",80,0.18435174683897243,0.9359049532132868,14.748139747117795,74.87239625706295,0,0.9,1000,False,True
217,17,10,"[0.34486811028914605, 0.655131889710854]",80,0.27030723517533967,0.8993685398657032,21.624578814027174,71.94948318925626,0,0.9,1000,False,True
218,18,10,"[0.34486811028914605, 0.655131889710854]",80,0.23514056426409313,0.9712536915734613,18.81124514112745,77.70029532587691,0,0.9,1000,False,True
219,19,10,"[0.34486811028914605, 0.655131889710854]",80,0.24728116253197913,0.9394615844520757,19.78249300255833,75.15692675616606,0,0.9,1000,False,True
220,0,11,"[0.3794347557808234, 0.6205652442191766]",80,0.15349294057463722,0.94174603104519,12.279435245970978,75.33968248361519,0,0.9,1000,False,True
221,1,11,"[0.3794347557808234, 0.6205652442191766]",80,0.3153861222854295,0.8879607667939465,25.23088978283436,71.03686134351572,0,0.9,1000,False,True
222,2,11,"[0.3794347557808234, 0.6205652442191766]",80,0.30104519481931236,0.8845797078547302,24.083615585544987,70.76637662837841,0,0.9,1000,False,True
223,3,11,"[0.3794347557808234, 0.6205652442191766]",80,0.4640742066635736,0.8535126764128949,37.125936533085884,68.28101411303159,0,0.9,1000,False,True
224,4,11,"[0.3794347557808234, 0.6205652442191766]",80,0.4000342016418639,0.8944795318352258,32.00273613134911,71.55836254681806,0,0.9,1000,False,True
225,5,11,"[0.3794347557808234, 0.6205652442191766]",80,0.2351648894154827,0.968608398340358,18.813191153238616,77.48867186722863,0,0.9,1000,False,True
226,6,11,"[0.3794347557808234, 0.6205652442191766]",80,0.29343743773975417,0.9383903510517241,23.474995019180334,75.07122808413793,0,0.9,1000,False,True
227,7,11,"[0.3794347557808234, 0.6205652442191766]",80,0.23924628513482532,0.9650938610781538,19.139702810786027,77.2075088862523,0,0.9,1000,False,True
228,8,11,"[0.3794347557808234, 0.6205652442191766]",80,0.5056877256676168,0.7823565975755452,40.45501805340934,62.588527806043615,0,0.9,1000,False,True
229,9,11,"[0.3794347557808234, 0.6205652442191766]",80,0.21433155608214927,0.9772261596154147,17.14652448657194,78.17809276923317,0,0.9,1000,False,True
230,10,11,"[0.3794347557808234, 0.6205652442191766]",80,0.22921176402100696,0.9713382738217946,18.336941121680557,77.70706190574357,0,0.9,1000,False,True
231,11,11,"[0.3794347557808234, 0.6205652442191766]",80,0.205998145096369,0.9369656971240012,16.47985160770952,74.9572557699201,0,0.9,1000,False,True
232,12,11,"[0.3794347557808234, 0.6205652442191766]",80,0.6766030538901678,0.7321801188832338,54.12824431121343,58.5744095106587,0,0.9,1000,False,True
233,13,11,"[0.3794347557808234, 0.6205652442191766]",80,0.37078039785834427,0.8930547005244897,29.66243182866754,71.44437604195917,0,0.9,1000,False,True
234,14,11,"[0.3794347557808234, 0.6205652442191766]",80,0.27913908810733074,0.9423132376564904,22.33112704858646,75.38505901251924,0,0.9,1000,False,True
235,15,11,"[0.3794347557808234, 0.6205652442191766]",80,0.23299493102867555,0.9297174920792466,18.639594482294044,74.37739936633973,0,0.9,1000,False,True
236,16,11,"[0.3794347557808234, 0.6205652442191766]",80,0.40537347500516974,0.8599619897675005,32.42987800041358,68.79695918140004,0,0.9,1000,False,True
237,17,11,"[0.3794347557808234, 0.6205652442191766]",80,0.17647079644319807,0.929120026649089,14.117663715455846,74.32960213192712,0,0.9,1000,False,True
238,18,11,"[0.3794347557808234, 0.6205652442191766]",80,0.32743979951600993,0.9258774924568535,26.195183961280794,74.07019939654828,0,0.9,1000,False,True
239,19,11,"[0.3794347557808234, 0.6205652442191766]",35,0.36658412495686477,0.8317230555658511,12.830444373490266,29.11030694480479,0,0.9,1000,False,True
240,0,12,"[0.4139499492936025, 0.5860500507063976]",80,0.6571654689696748,0.7455907347238571,52.57323751757398,59.64725877790856,0,0.9,1000,False,True
241,1,12,"[0.4139499492936025, 0.5860500507063976]",80,0.11708497868146968,0.9425056514041685,9.366798294517574,75.40045211233348,0,0.9,1000,False,True
