,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper
0,0,0,"[0.0, 1.0]",80,0.5454875648119797,0.9995055117672283,43.63900518495837,79.96044094137827,0,0.9,1000,False
1,1,0,"[0.0, 1.0]",80,0.5479363033355392,0.9981849007659107,43.83490426684314,79.85479206127286,0,0.9,1000,False
2,2,0,"[0.0, 1.0]",80,0.5258096366508694,0.979808542070258,42.06477093206956,78.38468336562065,0,0.9,1000,False
3,3,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,0,0.9,1000,False
4,4,0,"[0.0, 1.0]",80,0.5487263033175362,0.9989424765234866,43.8981042654029,79.91539812187892,0,0.9,1000,False
5,5,0,"[0.0, 1.0]",80,0.5227793336205664,0.976778239039955,41.82234668964531,78.1422591231964,0,0.9,1000,False
6,6,0,"[0.0, 1.0]",80,0.5424688336644616,0.9964752087369252,43.397506693156934,79.71801669895402,0,0.9,1000,False
7,7,0,"[0.0, 1.0]",80,0.546420223654153,0.9966697492507592,43.71361789233224,79.73357994006074,0,0.9,1000,False
8,8,0,"[0.0, 1.0]",80,0.5386884245245263,0.9926873299490463,43.0950739619621,79.4149863959237,0,0.9,1000,False
9,9,0,"[0.0, 1.0]",80,0.5367944848398278,0.9907933905551071,42.94355878718623,79.26347124440856,0,0.9,1000,False
10,10,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,0,0.9,1000,False
11,11,0,"[0.0, 1.0]",80,0.5515672124084454,0.9980006534009569,44.12537699267563,79.84005227207655,0,0.9,1000,False
12,12,0,"[0.0, 1.0]",80,0.5432338787793063,0.997232784494501,43.45871030234451,79.77862275956008,0,0.9,1000,False
13,13,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,0,0.9,1000,False
14,14,0,"[0.0, 1.0]",80,0.5487263033175362,0.9989424765234866,43.8981042654029,79.91539812187892,0,0.9,1000,False
15,15,0,"[0.0, 1.0]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,0,0.9,1000,False
16,16,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,0,0.9,1000,False
17,17,0,"[0.0, 1.0]",80,0.5299763033175346,0.9839752087369252,42.39810426540277,78.71801669895402,0,0.9,1000,False
18,18,0,"[0.0, 1.0]",80,0.5227793336205665,0.9767782390399553,41.82234668964532,78.14225912319642,0,0.9,1000,False
19,19,0,"[0.0, 1.0]",80,0.5454875648119797,0.9995055117672283,43.63900518495837,79.96044094137827,0,0.9,1000,False
20,0,1,"[0.03421642589911495, 0.9657835741008851]",80,0.5479363033355392,0.9981849007659107,43.83490426684314,79.85479206127286,0,0.9,1000,False
