,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper
0,0,0,"[0.0, 1.0]",80,0.5487263033175362,0.9989424765234866,43.8981042654029,79.91539812187892,0,0.9,200,True
1,1,0,"[0.0, 1.0]",80,0.544723493177002,0.9987479360096525,43.577879454160154,79.8998348807722,0,0.9,200,True
2,2,0,"[0.0, 1.0]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,0,0.9,200,True
3,3,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,0,0.9,200,True
4,4,0,"[0.0, 1.0]",80,0.5467934441790362,0.9970485371295471,43.7434755343229,79.76388297036377,0,0.9,200,True
5,5,0,"[0.0, 1.0]",80,0.5467934441790362,0.9970485371295471,43.7434755343229,79.76388297036377,0,0.9,200,True
6,6,0,"[0.0, 1.0]",80,0.5467934441790362,0.9970485371295471,43.7434755343229,79.76388297036377,0,0.9,200,True
7,7,0,"[0.0, 1.0]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,0,0.9,200,True
8,8,0,"[0.0, 1.0]",80,0.5299488235296164,0.9764097443100475,42.39590588236931,78.1127795448038,0,0.9,200,True
9,9,0,"[0.0, 1.0]",80,0.544723493177002,0.9987479360096525,43.577879454160154,79.8998348807722,0,0.9,200,True
10,10,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,0,0.9,200,True
11,11,0,"[0.0, 1.0]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,0,0.9,200,True
12,12,0,"[0.0, 1.0]",80,0.5572357623258692,0.9961170071558975,44.57886098606954,79.6893605724718,0,0.9,200,True
13,13,0,"[0.0, 1.0]",80,0.5467934441790362,0.9970485371295471,43.7434755343229,79.76388297036377,0,0.9,200,True
14,14,0,"[0.0, 1.0]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,0,0.9,200,True
15,15,0,"[0.0, 1.0]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,0,0.9,200,True
16,16,0,"[0.0, 1.0]",80,0.5487263033175362,0.9989424765234866,43.8981042654029,79.91539812187892,0,0.9,200,True
17,17,0,"[0.0, 1.0]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,0,0.9,200,True
18,18,0,"[0.0, 1.0]",80,0.5451212570966673,0.9991267238884405,43.60970056773338,79.93013791107524,0,0.9,200,True
19,19,0,"[0.0, 1.0]",80,0.5487263033175362,0.9989424765234866,43.8981042654029,79.91539812187892,0,0.9,200,True
20,0,1,"[0.03421474341558663, 0.9657852565844133]",80,0.5467934441790362,0.9970485371295471,43.7434755343229,79.76388297036377,0,0.9,200,True
