,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper
25,5,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5924257863763815,0.9628406741604708,47.39406291011052,77.02725393283767,2,0.9,1000,True
26,6,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,2,0.9,1000,True
27,7,1,"[0.034203303581174765, 0.9657966964188253]",80,0.544141929027521,0.9943970219780318,43.53135432220168,79.55176175824255,2,0.9,1000,True
28,8,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5486846006285898,0.9913770120966088,43.89476805028718,79.3101609677287,2,0.9,1000,True
29,9,1,"[0.034203303581174765, 0.9657966964188253]",80,0.544723493177002,0.9987479360096525,43.577879454160154,79.8998348807722,2,0.9,1000,True
30,10,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5455066063478393,0.9995055117672283,43.64052850782714,79.96044094137827,2,0.9,1000,True
31,11,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5112263033175359,0.9233139635346767,40.89810426540288,73.86511708277413,2,0.9,1000,True
32,12,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5596836720144651,0.9913448470063557,44.77469376115721,79.30758776050845,2,0.9,1000,True
33,13,1,"[0.034203303581174765, 0.9657966964188253]",80,0.536580431585597,0.978110084099292,42.92643452684776,78.24880672794336,2,0.9,1000,True
34,14,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5466429677372753,0.9907720490926634,43.731437418982026,79.26176392741307,2,0.9,1000,True
35,15,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5515607227919055,0.9956893843795473,44.12485782335244,79.65515075036379,2,0.9,1000,True
36,16,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5443427629235559,0.990803683703987,43.54742103388447,79.26429469631896,2,0.9,1000,True
37,17,1,"[0.034203303581174765, 0.9657966964188253]",80,0.544139146083224,0.9868315575511544,43.53113168665792,78.94652460409235,2,0.9,1000,True
38,18,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,2,0.9,1000,True
39,19,1,"[0.034203303581174765, 0.9657966964188253]",80,0.5500054384429136,0.9964855018858053,44.00043507543309,79.71884015086442,2,0.9,1000,True
40,0,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5479554429171658,0.9981849007659107,43.83643543337327,79.85479206127286,2,0.9,1000,True
41,1,2,"[0.0686531322286243, 0.9313468677713758]",80,0.6062125033599485,0.9505924386120226,48.49700026879588,76.0473950889618,2,0.9,1000,True
42,2,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5742310804063174,0.9834011477649671,45.93848643250539,78.67209182119737,2,0.9,1000,True
43,3,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5532300551741334,0.9959224666420635,44.25840441393067,79.67379733136508,2,0.9,1000,True
44,4,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5767604133215513,0.9782250434893174,46.1408330657241,78.25800347914539,2,0.9,1000,True
45,5,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,2,0.9,1000,True
46,6,2,"[0.0686531322286243, 0.9313468677713758]",80,0.6199101066642813,0.9463856031827043,49.5928085331425,75.71084825461634,2,0.9,1000,True
47,7,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5515672124084454,0.996937975592972,44.12537699267563,79.75503804743776,2,0.9,1000,True
48,8,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5937744685654166,0.9664647129092276,47.501957485233326,77.31717703273821,2,0.9,1000,True
49,9,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5797527975066034,0.9771002345410409,46.38022380052827,78.16801876328327,2,0.9,1000,True
50,10,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5447024081398831,0.9911824715827748,43.57619265119065,79.29459772662199,2,0.9,1000,True
51,11,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5908958063289097,0.9824805781722592,47.271664506312774,78.59844625378074,2,0.9,1000,True
52,12,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5815908316142853,0.9763491245185076,46.52726652914282,78.10792996148061,2,0.9,1000,True
53,13,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5771289046100765,0.9777804948669259,46.170312368806115,78.22243958935407,2,0.9,1000,True
54,14,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5742811856773014,0.9800829749601341,45.94249485418411,78.40663799681073,2,0.9,1000,True
55,15,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,2,0.9,1000,True
56,16,2,"[0.0686531322286243, 0.9313468677713758]",80,0.539824788166021,0.99382369358541,43.185983053281674,79.5058954868328,2,0.9,1000,True
57,17,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5649457623490655,0.9844596437424645,45.19566098792524,78.75677149939716,2,0.9,1000,True
58,18,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5522973081205891,0.9888884028476017,44.18378464964713,79.11107222780814,2,0.9,1000,True
59,19,2,"[0.0686531322286243, 0.9313468677713758]",80,0.5503984245476501,0.9957071637640554,44.03187396381201,79.65657310112444,2,0.9,1000,True
60,0,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5913334500640451,0.9721835283026211,47.30667600512361,77.77468226420969,2,0.9,1000,True
61,1,3,"[0.10314779892796445, 0.8968522010720356]",80,0.6079791265599195,0.9571353549751578,48.638330124793555,76.57082839801262,2,0.9,1000,True
62,2,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5587366852600983,0.9886796577471374,44.698934820807864,79.094372619771,2,0.9,1000,True
63,3,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5776771841021207,0.9731852757896842,46.21417472816965,77.85482206317474,2,0.9,1000,True
64,4,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5526618733559512,0.9904144266099028,44.212949868476095,79.23315412879222,2,0.9,1000,True
65,5,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5799630186749851,0.9793219263083979,46.39704149399881,78.34575410467183,2,0.9,1000,True
66,6,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5532300551741334,0.9959224666420635,44.25840441393067,79.67379733136508,2,0.9,1000,True
67,7,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5466154901962832,0.9930764109767143,43.729239215702655,79.44611287813714,2,0.9,1000,True
68,8,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5664270182657168,0.978570525889034,45.31416146125735,78.28564207112272,2,0.9,1000,True
69,9,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5710550010376455,0.981869813400054,45.68440008301164,78.54958507200432,2,0.9,1000,True
70,10,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5755447026640466,0.9759408331669496,46.04357621312373,78.07526665335597,2,0.9,1000,True
71,11,3,"[0.10314779892796445, 0.8968522010720356]",80,0.6125133174398762,0.9584712578565423,49.001065395190096,76.67770062852338,2,0.9,1000,True
72,12,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5647973083775129,0.986028615690034,45.18378467020103,78.88228925520272,2,0.9,1000,True
73,13,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5856448368567154,0.972819911409089,46.85158694853723,77.82559291272712,2,0.9,1000,True
74,14,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5771353939314126,0.984844443998991,46.170831514513004,78.78755551991928,2,0.9,1000,True
75,15,3,"[0.10314779892796445, 0.8968522010720356]",80,0.6111695662876029,0.9728588623156508,48.89356530300823,77.82870898525206,2,0.9,1000,True
76,16,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5974849576223594,0.9603000848495103,47.79879660978875,76.82400678796083,2,0.9,1000,True
77,17,3,"[0.10314779892796445, 0.8968522010720356]",80,0.554408121499354,0.9936072553595914,44.352649719948325,79.4885804287673,2,0.9,1000,True
78,18,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5479270248711029,0.9906194363390333,43.83416198968823,79.24955490712266,2,0.9,1000,True
79,19,3,"[0.10314779892796445, 0.8968522010720356]",80,0.5788161694328585,0.9753139815371348,46.30529355462868,78.02511852297079,2,0.9,1000,True
80,0,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5828039278282631,0.9783569485847513,46.62431422626104,78.2685558867801,2,0.9,1000,True
81,1,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5852707414754723,0.9730224970333975,46.82165931803778,77.8417997626718,2,0.9,1000,True
82,2,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5909336746399874,0.9770944745282522,47.274693971198985,78.16755796226018,2,0.9,1000,True
83,3,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5496469219979081,0.9850898703964521,43.97175375983265,78.80718963171617,2,0.9,1000,True
84,4,4,"[0.13765951640127638, 0.8623404835987236]",80,0.6168588409692977,0.9576388157895146,49.34870727754381,76.61110526316116,2,0.9,1000,True
85,5,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5600756881895483,0.9924616932824921,44.80605505516387,79.39693546259937,2,0.9,1000,True
86,6,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5674763030216439,0.9823147579738585,45.39810424173151,78.58518063790868,2,0.9,1000,True
87,7,4,"[0.13765951640127638, 0.8623404835987236]",80,0.571453576044797,0.9888646768171337,45.71628608358375,79.1091741453707,2,0.9,1000,True
88,8,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5877186511814074,0.9707916285545009,47.01749209451259,77.66333028436007,2,0.9,1000,True
89,9,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5850130447423704,0.9673759240897095,46.80104357938963,77.39007392717676,2,0.9,1000,True
90,10,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5706827156444367,0.9892627418867171,45.65461725155494,79.14101935093737,2,0.9,1000,True
91,11,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,2,0.9,1000,True
92,12,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5761741559748312,0.9834069693290415,46.0939324779865,78.67255754632332,2,0.9,1000,True
93,13,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5787982544666606,0.9815551384669201,46.303860357332844,78.5244110773536,2,0.9,1000,True
94,14,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5759857310974354,0.9771938193120631,46.07885848779484,78.17550554496505,2,0.9,1000,True
95,15,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5657519855502271,0.9863505284308403,45.26015884401817,78.90804227446722,2,0.9,1000,True
96,16,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,2,0.9,1000,True
97,17,4,"[0.13765951640127638, 0.8623404835987236]",80,0.5857386413746635,0.9731467658952176,46.85909130997308,77.85174127161741,2,0.9,1000,True
98,18,4,"[0.13765951640127638, 0.8623404835987236]",80,0.6080112679213372,0.9540781302472059,48.64090143370697,76.32625041977647,2,0.9,1000,True
99,19,4,"[0.13765951640127638, 0.8623404835987236]",80,0.6335653256316485,0.9495931884300935,50.685226050531874,75.96745507440748,2,0.9,1000,True
100,0,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5958360953775886,0.9681130837504052,47.66688763020709,77.44904670003241,2,0.9,1000,True
101,1,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5840492241722883,0.9842905397246593,46.72393793378307,78.74324317797274,2,0.9,1000,True
102,2,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5881240496891326,0.9775673099654973,47.0499239751306,78.20538479723979,2,0.9,1000,True
103,3,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,2,0.9,1000,True
104,4,5,"[0.1722017729090729, 0.8277982270909271]",80,0.6054951049686468,0.9741939139148617,48.43960839749174,77.93551311318893,2,0.9,1000,True
105,5,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5798779721985203,0.955120252485048,46.39023777588162,76.40962019880384,2,0.9,1000,True
106,6,5,"[0.1722017729090729, 0.8277982270909271]",38,0.5191628675303278,0.9263939450620908,19.72818896615246,35.20296991235945,2,0.9,1000,True
107,7,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5828171975928323,0.9740326073171749,46.625375807426586,77.922608585374,2,0.9,1000,True
108,8,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5739195042307081,0.9836609429346176,45.91356033845665,78.6928754347694,2,0.9,1000,True
109,9,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,2,0.9,1000,True
110,10,5,"[0.1722017729090729, 0.8277982270909271]",80,0.589016670169525,0.9734216467372425,47.121333613562,77.8737317389794,2,0.9,1000,True
111,11,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5634601167448468,0.9861767822460401,45.07680933958774,78.8941425796832,2,0.9,1000,True
112,12,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5511609447417378,0.9976218655221689,44.09287557933903,79.80974924177352,2,0.9,1000,True
113,13,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5771221096464453,0.9814246555141125,46.169768771715624,78.513972441129,2,0.9,1000,True
114,14,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5644394775314303,0.9789431236307455,45.15515820251442,78.31544989045965,2,0.9,1000,True
115,15,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5914262030068305,0.9778163860533973,47.31409624054644,78.22531088427178,2,0.9,1000,True
116,16,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5713901857548105,0.9835232438671184,45.71121486038484,78.68185950936947,2,0.9,1000,True
117,17,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5498209472025141,0.9925133757329727,43.98567577620113,79.40107005863781,2,0.9,1000,True
118,18,5,"[0.1722017729090729, 0.8277982270909271]",80,0.5827546472400507,0.9742728728859724,46.62037177920405,77.9418298308778,2,0.9,1000,True
119,19,5,"[0.1722017729090729, 0.8277982270909271]",80,0.6107707548637694,0.9563763844550938,48.86166038910155,76.5101107564075,2,0.9,1000,True
120,0,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5910466141031676,0.9643241532439445,47.283729128253405,77.14593225951556,2,0.9,1000,True
121,1,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5824431009231448,0.9761340373353692,46.59544807385158,78.09072298682953,2,0.9,1000,True
122,2,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5970217578629904,0.9737884059314947,47.76174062903923,77.90307247451958,2,0.9,1000,True
123,3,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5742319328273737,0.9832956458781605,45.9385546261899,78.66365167025285,2,0.9,1000,True
124,4,6,"[0.20672836446938275, 0.7932716355306173]",80,0.613997304935866,0.9592889859187765,49.11978439486928,76.74311887350213,2,0.9,1000,True
125,5,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5874073881163879,0.9779008827591692,46.99259104931103,78.23207062073354,2,0.9,1000,True
126,6,6,"[0.20672836446938275, 0.7932716355306173]",80,0.6280165010055996,0.9513918896334816,50.24132008044796,76.11135117067853,2,0.9,1000,True
127,7,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5703018804173202,0.9868603719980742,45.624150433385616,78.94882975984594,2,0.9,1000,True
128,8,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5674015458527228,0.9791972795076397,45.39212366821783,78.33578236061118,2,0.9,1000,True
129,9,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5362263033175356,0.9775201406021357,42.89810426540285,78.20161124817085,2,0.9,1000,True
130,10,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5537564214501548,0.9918186063332225,44.30051371601238,79.3454885066578,2,0.9,1000,True
131,11,6,"[0.20672836446938275, 0.7932716355306173]",80,0.6080046823129206,0.9572567438450592,48.64037458503365,76.58053950760474,2,0.9,1000,True
132,12,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5873136397126275,0.9730387398272976,46.985091177010204,77.8430991861838,2,0.9,1000,True
133,13,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5600899396811722,0.9905578627786211,44.80719517449377,79.24462902228969,2,0.9,1000,True
134,14,6,"[0.20672836446938275, 0.7932716355306173]",80,0.565758473282809,0.9868560306721165,45.260677862624725,78.94848245376932,2,0.9,1000,True
135,15,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5497452484472859,0.973943796301187,43.97961987578287,77.91550370409496,2,0.9,1000,True
136,16,6,"[0.20672836446938275, 0.7932716355306173]",80,0.6202905601895837,0.9065537184897469,49.6232448151667,72.52429747917975,2,0.9,1000,True
137,17,6,"[0.20672836446938275, 0.7932716355306173]",80,0.6310500038375482,0.9477762787895138,50.48400030700385,75.8221023031611,2,0.9,1000,True
138,18,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5714403077631396,0.9848058502547611,45.71522462105117,78.78446802038088,2,0.9,1000,True
139,19,6,"[0.20672836446938275, 0.7932716355306173]",80,0.5766798608499311,0.9801557724140759,46.13438886799449,78.41246179312607,2,0.9,1000,True
140,0,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5954687237542803,0.9709687983333085,47.637497900342424,77.67750386666468,2,0.9,1000,True
141,1,7,"[0.24124833791903658, 0.7587516620809635]",80,0.6051136386105538,0.9632168823593583,48.4090910888443,77.05735058874866,2,0.9,1000,True
142,2,7,"[0.24124833791903658, 0.7587516620809635]",80,0.6007136357229864,0.9597182730722087,48.057090857838915,76.7774618457767,2,0.9,1000,True
143,3,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5256249191050404,0.8616772990927919,42.04999352840323,68.93418392742335,2,0.9,1000,True
144,4,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5901240563531159,0.9440450914851934,47.20992450824927,75.52360731881548,2,0.9,1000,True
145,5,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5686126669538999,0.9890556806172679,45.48901335631199,79.12445444938143,2,0.9,1000,True
146,6,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5663872246764342,0.9851413768117098,45.310977974114735,78.81131014493678,2,0.9,1000,True
147,7,7,"[0.24124833791903658, 0.7587516620809635]",80,0.601913576063368,0.9693095803509747,48.15308608506944,77.54476642807798,2,0.9,1000,True
148,8,7,"[0.24124833791903658, 0.7587516620809635]",80,0.6022964520798247,0.9685883822689416,48.18371616638598,77.48707058151533,2,0.9,1000,True
149,9,7,"[0.24124833791903658, 0.7587516620809635]",80,0.6079791246088917,0.9748531391524651,48.63832996871134,77.9882511321972,2,0.9,1000,True
150,10,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5479363033355392,0.9981849007659107,43.83490426684314,79.85479206127286,2,0.9,1000,True
151,11,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5742811834304841,0.9856981600043262,45.94249467443873,78.8558528003461,2,0.9,1000,True
152,12,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5537278929538404,0.9186107563998892,44.29823143630723,73.48886051199113,2,0.9,1000,True
153,13,7,"[0.24124833791903658, 0.7587516620809635]",80,0.6106171522416859,0.955289443396943,48.84937217933487,76.42315547175544,2,0.9,1000,True
154,14,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5852274022907162,0.9840399303507976,46.818192183257295,78.7231944280638,2,0.9,1000,True
155,15,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5620938619018669,0.9925831966405895,44.96750895214936,79.40665573124716,2,0.9,1000,True
156,16,7,"[0.24124833791903658, 0.7587516620809635]",80,0.6197357460100812,0.9707976398150656,49.578859680806495,77.66381118520525,2,0.9,1000,True
157,17,7,"[0.24124833791903658, 0.7587516620809635]",80,0.607548295267937,0.9706812825098907,48.60386362143496,77.65450260079126,2,0.9,1000,True
158,18,7,"[0.24124833791903658, 0.7587516620809635]",80,0.5856085199853044,0.9721565198443803,46.84868159882435,77.77252158755043,2,0.9,1000,True
159,19,7,"[0.24124833791903658, 0.7587516620809635]",3,0.5043679432969284,0.6063350900307422,1.513103829890785,1.8190052700922266,2,0.9,1000,True
160,0,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5806543558556434,0.9775973083453907,46.45234846845147,78.20778466763126,2,0.9,1000,True
161,1,8,"[0.27576153144598586, 0.7242384685540142]",80,0.6083822998092274,0.958469943098048,48.670583984738194,76.67759544784384,2,0.9,1000,True
162,2,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5653655076374171,0.9929127499095207,45.229240610993365,79.43301999276166,2,0.9,1000,True
163,3,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5784175408588529,0.9831654242741358,46.27340326870823,78.65323394193086,2,0.9,1000,True
164,4,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5880919240480007,0.9715231690987081,47.047353923840056,77.72185352789664,2,0.9,1000,True
165,5,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5860216658683997,0.966797163845096,46.88173326947197,77.34377310760767,2,0.9,1000,True
166,6,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5815824263096765,0.9851315203780681,46.52659410477412,78.81052163024545,2,0.9,1000,True
167,7,8,"[0.27576153144598586, 0.7242384685540142]",80,0.593774453850317,0.967447737252134,47.50195630802536,77.39581898017072,2,0.9,1000,True
168,8,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5409611518023846,0.9949600572217736,43.27689214419077,79.59680457774189,2,0.9,1000,True
169,9,8,"[0.27576153144598586, 0.7242384685540142]",80,0.6140672124084449,0.9635836304287722,49.12537699267559,77.08669043430177,2,0.9,1000,True
170,10,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5734422007503743,0.9819274121919204,45.87537606002995,78.55419297535363,2,0.9,1000,True
171,11,8,"[0.27576153144598586, 0.7242384685540142]",80,0.6274347709927651,0.9623804218265526,50.19478167942121,76.99043374612421,2,0.9,1000,True
172,12,8,"[0.27576153144598586, 0.7242384685540142]",80,0.6169809145050642,0.9557108692318425,49.35847316040514,76.4568695385474,2,0.9,1000,True
173,13,8,"[0.27576153144598586, 0.7242384685540142]",80,0.6047593799708951,0.9612460378342031,48.38075039767161,76.89968302673626,2,0.9,1000,True
174,14,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5805069732073893,0.9797117065862355,46.44055785659115,78.37693652689885,2,0.9,1000,True
175,15,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5795700530919625,0.9826067692526224,46.365604247357,78.60854154020979,2,0.9,1000,True
176,16,8,"[0.27576153144598586, 0.7242384685540142]",80,0.602696973922223,0.9685696835785951,48.215757913777836,77.4855746862876,2,0.9,1000,True
177,17,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5691544568295692,0.9854346634084556,45.532356546365534,78.83477307267646,2,0.9,1000,True
178,18,8,"[0.27576153144598586, 0.7242384685540142]",80,0.6022727275686178,0.97498854611531,48.18181820548943,77.9990836892248,2,0.9,1000,True
179,19,8,"[0.27576153144598586, 0.7242384685540142]",80,0.5897972753415877,0.9705734579324747,47.18378202732701,77.64587663459798,2,0.9,1000,True
180,0,9,"[0.31028585553411187, 0.6897141444658881]",77,0.638572129084513,0.9225039052954453,49.1700539395075,71.03280070774929,2,0.9,1000,True
181,1,9,"[0.31028585553411187, 0.6897141444658881]",80,0.6044782421411179,0.9553822096149706,48.358259371289435,76.43057676919764,2,0.9,1000,True
182,2,9,"[0.31028585553411187, 0.6897141444658881]",80,0.6049143994189452,0.9682230660634271,48.39315195351562,77.45784528507417,2,0.9,1000,True
183,3,9,"[0.31028585553411187, 0.6897141444658881]",80,0.5541912651947531,0.9919295781250543,44.33530121558025,79.35436625000435,2,0.9,1000,True
184,4,9,"[0.31028585553411187, 0.6897141444658881]",80,0.5978727619352082,0.9732166119218144,47.82982095481666,77.85732895374515,2,0.9,1000,True
185,5,9,"[0.31028585553411187, 0.6897141444658881]",80,0.6193684165900826,0.9628493841040211,49.549473327206606,77.02795072832168,2,0.9,1000,True
186,6,9,"[0.31028585553411187, 0.6897141444658881]",80,0.6112263033175354,0.97336490162293,48.89810426540283,77.8691921298344,2,0.9,1000,True
