,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper
0,0,0,"[0.0, 1.0]",80,0.5409347597004613,0.9949600572217736,43.274780776036906,79.59680457774189,1,0.9,1000,False
1,1,0,"[0.0, 1.0]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,False
2,2,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,False
3,3,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,False
4,4,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,False
5,5,0,"[0.0, 1.0]",80,0.544723493177002,0.9987479360096525,43.577879454160154,79.8998348807722,1,0.9,1000,False
6,6,0,"[0.0, 1.0]",80,0.5600605009913456,0.9826332656903176,44.80484007930765,78.61066125522541,1,0.9,1000,False
7,7,0,"[0.0, 1.0]",80,0.5447490305902635,0.9987479360096525,43.57992244722108,79.8998348807722,1,0.9,1000,False
8,8,0,"[0.0, 1.0]",80,0.544723493177002,0.9987479360096525,43.577879454160154,79.8998348807722,1,0.9,1000,False
9,9,0,"[0.0, 1.0]",80,0.5400008974626201,0.990230355311365,43.20007179700961,79.2184284249092,1,0.9,1000,False
10,10,0,"[0.0, 1.0]",80,0.5405559718216735,0.9945812693429857,43.244477745733874,79.56650154743886,1,0.9,1000,False
11,11,0,"[0.0, 1.0]",80,0.5424507659042745,0.9964752087369252,43.39606127234197,79.71801669895402,1,0.9,1000,False
12,12,0,"[0.0, 1.0]",80,0.5424499112156129,0.9964752087369252,43.39599289724903,79.71801669895402,1,0.9,1000,False
13,13,0,"[0.0, 1.0]",80,0.543233879075112,0.997232784494501,43.45871032600896,79.77862275956008,1,0.9,1000,False
14,14,0,"[0.0, 1.0]",80,0.5479363033355392,0.9981849007659107,43.83490426684314,79.85479206127286,1,0.9,1000,False
15,15,0,"[0.0, 1.0]",80,0.5407584732201944,0.9909879310689409,43.260677857615555,79.27903448551527,1,0.9,1000,False
16,16,0,"[0.0, 1.0]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,False
17,17,0,"[0.0, 1.0]",80,0.5454875648119797,0.9995055117672283,43.63900518495837,79.96044094137827,1,0.9,1000,False
18,18,0,"[0.0, 1.0]",80,0.539446000287233,0.9934449057066221,43.15568002297864,79.47559245652977,1,0.9,1000,False
19,19,0,"[0.0, 1.0]",80,0.5424688336644616,0.9964752087369252,43.397506693156934,79.71801669895402,1,0.9,1000,False
20,0,1,"[0.034186160353343494, 0.9658138396466566]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,False
21,1,1,"[0.034186160353343494, 0.9658138396466566]",80,0.5500054384429136,0.9964855018858053,44.00043507543309,79.71884015086442,1,0.9,1000,False
22,2,1,"[0.034186160353343494, 0.9658138396466566]",80,0.544723493177002,0.9987479360096525,43.577879454160154,79.8998348807722,1,0.9,1000,False
23,3,1,"[0.034186160353343494, 0.9658138396466566]",80,0.5460422363362825,0.9962909613719713,43.6833789069026,79.7032769097577,1,0.9,1000,False
