,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper
138,18,6,"[0.20681388528336492, 0.7931861147166351]",80,0.5155823639235965,0.9695812693429853,41.246589113887715,77.56650154743882,1,0.9,1000,True
139,19,6,"[0.20681388528336492, 0.7931861147166351]",80,0.5515672124084454,0.9980006534009569,44.12537699267563,79.84005227207655,1,0.9,1000,True
140,0,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5099005457417782,0.963899451161167,40.79204365934226,77.11195609289337,1,0.9,1000,True
141,1,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
142,2,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5146345396268397,0.8689920919114187,41.170763170147175,69.51936735291349,1,0.9,1000,True
143,3,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5203172124084454,0.9597562366016208,41.62537699267563,76.78049892812966,1,0.9,1000,True
144,4,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5515672124084454,0.9980006534009569,44.12537699267563,79.84005227207655,1,0.9,1000,True
145,5,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5823863639322541,0.9794556408826083,46.59090911458033,78.35645127060866,1,0.9,1000,True
146,6,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5653655076373885,0.9894428308101855,45.22924061099108,79.15542646481484,1,0.9,1000,True
147,7,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5938067372867811,0.9653022318589993,47.50453898294249,77.22417854871995,1,0.9,1000,True
148,8,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5504053113588199,0.99550741827012,44.03242490870559,79.6405934616096,1,0.9,1000,True
149,9,7,"[0.2413271316066157, 0.7586728683933843]",80,0.4909611518023837,0.9352575121902154,39.2768921441907,74.82060097521723,1,0.9,1000,True
150,10,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5568427629235557,0.9934338573930563,44.547421033884454,79.47470859144451,1,0.9,1000,True
151,11,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5231079846754781,0.8661039034419039,41.84863877403825,69.28831227535231,1,0.9,1000,True
152,12,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5227793336205664,0.976778239039955,41.82234668964531,78.1422591231964,1,0.9,1000,True
153,13,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5165293336205656,0.9165779526891257,41.32234668964525,73.32623621513005,1,0.9,1000,True
154,14,7,"[0.2413271316066157, 0.7586728683933843]",80,0.4852793336205655,0.9392782390399542,38.822346689645244,75.14225912319634,1,0.9,1000,True
155,15,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5155823639235965,0.9695812693429853,41.246589113887715,77.56650154743882,1,0.9,1000,True
156,16,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5799269248057003,0.9810445081638649,46.394153984456025,78.4835606531092,1,0.9,1000,True
157,17,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
158,18,7,"[0.2413271316066157, 0.7586728683933843]",80,0.5645823212009436,0.992155174151945,45.166585696075494,79.3724139321556,1,0.9,1000,True
159,19,7,"[0.2413271316066157, 0.7586728683933843]",80,0.4852793336205655,0.9392782390399542,38.822346689645244,75.14225912319634,1,0.9,1000,True
160,0,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
161,1,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
162,2,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5155823639235965,0.9695812693429853,41.246589113887715,77.56650154743882,1,0.9,1000,True
163,3,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5458853942266272,0.9998842996460162,43.67083153813017,79.9907439716813,1,0.9,1000,True
164,4,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5487130186747416,0.9989424765234866,43.89704149397933,79.91539812187892,1,0.9,1000,True
165,5,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5823608270530978,0.9795235541586316,46.588866164247825,78.36188433269052,1,0.9,1000,True
166,6,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5799763033174579,0.9814093227493936,46.398104265396626,78.51274581995149,1,0.9,1000,True
167,7,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5994563992866044,0.9636272752876703,47.95651194292836,77.09018202301363,1,0.9,1000,True
168,8,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5556872566247314,0.9922974937566927,44.45498052997851,79.38379950053542,1,0.9,1000,True
169,9,8,"[0.2758449032332014, 0.7241550967667987]",80,0.5259981742919865,0.8638118448232632,42.07985394335892,69.10494758586105,1,0.9,1000,True
