,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation
109,9,5,"[0.17217320890078544, 0.8278267910992146]",80,0.1625936446647287,0.9949267715732517,13.007491573178296,79.59414172586014,0,0.9,1000,True,False
110,10,5,"[0.17217320890078544, 0.8278267910992146]",80,0.16222386345116485,0.9876445402930585,12.977909076093187,79.01156322344468,0,0.9,1000,True,False
111,11,5,"[0.17217320890078544, 0.8278267910992146]",80,0.17266488941548247,0.9980612069597253,13.813191153238597,79.84489655677802,0,0.9,1000,True,False
112,12,5,"[0.17217320890078544, 0.8278267910992146]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
113,13,5,"[0.17217320890078544, 0.8278267910992146]",80,0.13861275645924773,0.9640334291819469,11.089020516739819,77.12267433455575,0,0.9,1000,True,False
114,14,5,"[0.17217320890078544, 0.8278267910992146]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
115,15,5,"[0.17217320890078544, 0.8278267910992146]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
116,16,5,"[0.17217320890078544, 0.8278267910992146]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
117,17,5,"[0.17217320890078544, 0.8278267910992146]",80,0.16464216718382102,0.9970101049065851,13.17137337470568,79.76080839252681,0,0.9,1000,True,False
118,18,5,"[0.17217320890078544, 0.8278267910992146]",80,0.17054517167869593,0.9959778736263919,13.643613734295675,79.67822989011135,0,0.9,1000,True,False
119,19,5,"[0.17217320890078544, 0.8278267910992146]",80,0.17500997047867414,0.9935567534573098,14.000797638293932,79.48454027658478,0,0.9,1000,True,False
120,0,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1809217678192437,0.9925245221771165,14.473741425539497,79.40196177416932,0,0.9,1000,True,False
121,1,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
122,2,6,"[0.20668231363759257, 0.7933176863624075]",80,0.16672720215529535,0.9990934382399186,13.338176172423628,79.92747505919348,0,0.9,1000,True,False
123,3,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1958319474314813,0.9841135939821438,15.666555794518505,78.7290875185715,0,0.9,1000,True,False
124,4,6,"[0.20668231363759257, 0.7933176863624075]",80,0.20837844901547534,0.9772692495043973,16.670275921238026,78.18153996035178,0,0.9,1000,True,False
125,5,6,"[0.20668231363759257, 0.7933176863624075]",80,0.15458497868146998,0.9800056514041696,12.366798294517597,78.40045211233357,0,0.9,1000,True,False
126,6,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
127,7,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1819672469609721,0.9866311797858123,14.557379756877769,78.93049438286498,0,0.9,1000,True,False
128,8,6,"[0.20668231363759257, 0.7933176863624075]",80,0.13236275645924772,0.9577834291819467,10.589020516739817,76.62267433455574,0,0.9,1000,True,False
129,9,6,"[0.20668231363759257, 0.7933176863624075]",80,0.18754509733523056,0.9921867353413678,15.003607786818446,79.37493882730942,0,0.9,1000,True,False
130,10,6,"[0.20668231363759257, 0.7933176863624075]",80,0.17121655611515454,0.9966723180708363,13.697324489212363,79.73378544566691,0,0.9,1000,True,False
131,11,6,"[0.20668231363759257, 0.7933176863624075]",80,0.16605563801055587,0.998398993795474,13.28445104084447,79.87191950363793,0,0.9,1000,True,False
132,12,6,"[0.20668231363759257, 0.7933176863624075]",80,0.12298775645924742,0.9414734201239753,9.839020516739794,75.31787360991802,0,0.9,1000,True,False
133,13,6,"[0.20668231363759257, 0.7933176863624075]",80,0.16879506535861313,0.9873067534573098,13.50360522868905,78.98454027658478,0,0.9,1000,True,False
134,14,6,"[0.20668231363759257, 0.7933176863624075]",80,0.16672720215529535,0.9990934382399186,13.338176172423628,79.92747505919348,0,0.9,1000,True,False
135,15,6,"[0.20668231363759257, 0.7933176863624075]",80,0.16704985823660962,0.9925056514041698,13.36398865892877,79.40045211233358,0,0.9,1000,True,False
136,16,6,"[0.20668231363759257, 0.7933176863624075]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
